60	104	14.2828568570857
24	86	6.48074069840786
131	187	16.492422502470642
2	174	4.0
106	180	1.0
50	140	9.16515138991168
36	186	29.9833287011299
30	161	1.7320508075688772
39	114	13.96424004376894
58	125	9.486832980505138
34	133	13.856406460551018
36	62	15.231546211727817
94	97	73.9932429347437
6	137	2.0
38	57	14.832396974191326
25	118	1.4142135623730951
15	124	60.4979338490167
104	182	15.0996688705415
89	156	3.4641016151377544
33	142	4.242640687119285
41	84	10.246950765959598
22	82	11.180339887498949
67	115	3.4641016151377544
13	130	7.0
58	144	7.0710678118654755
3	75	138.52797551397336
20	148	27.54995462791182
61	152	3.0
55	95	3.4641016151377544
65	74	22.80350850198276
29	117	4.898979485566356
24	175	5.477225575051661
34	73	8.48528137423857
37	184	1.7320508075688772
120	128	2.449489742783178
155	159	2.6457513110645907
61	177	2.449489742783178
32	99	3.7416573867739413
77	96	31.080540535840107
101	172	6.708203932499369
109	113	2.8284271247461903
147	173	1.0
31	43	1.4142135623730951
112	117	6.48074069840786
39	149	5.477225575051661
41	150	3.7416573867739413
56	129	2.0
42	132	13.74772708486752
9	135	3.7416573867739413
50	185	4.242640687119285
16	46	2.23606797749979
103	136	1.0
40	68	2.0
7	145	9.797958971132712
83	138	10.583005244258363
51	107	12.0
105	176	2.0
40	69	5.656854249492381
92	97	61.0163912403872
19	95	2.0
67	134	17.320508075688775
78	105	5.196152422706632
37	169	2.449489742783178
48	93	3.872983346207417
64	172	14.491376746189438
42	98	7.0
71	100	2.449489742783178
22	102	5.0
47	120	2.449489742783178
8	139	1.4142135623730951
53	131	9.219544457292887
110	126	16.97056274847714
45	106	3.0
18	21	9.899494936611665
90	116	3.0
26	75	191.73940648703385
77	179	65.40642170307133
138	146	2.8284271247461903
85	124	62.928530890209096
46	188	1.4142135623730951
5	52	30.0
38	76	34.058772731852805
11	63	1.4142135623730951
4	110	19.8997487421324
107	171	28.77498913987632
48	181	3.4641016151377544
20	178	13.564659966250536
127	143	4.47213595499958
74	154	21.633307652783937
99	164	4.898979485566356
13	91	12.68857754044952
44	129	2.8284271247461903
5	108	10.954451150103322
